stock_id,supplier_id,qty,sprice,pprice,mrp,tax,decision
59532,28,6,51.92,268.68,59,12,1
59533,28,1,196.8,172.88,240,18,1
59534,28,1,615.12,91.07,699,12,1
59535,28,1,573.18,86.44,699,18,1
59536,28,1,78.32,67.54,89,12,1
59537,28,1,573.18,108.05,699,18,1
59538,71,5,61.75,266.65,65,5,1
59539,276,30,25,570,25,0,1
59540,276,5,50,190,50,0,1
59541,226,72,8.8,532.8,10,12,1
59542,226,72,4.1,254.246,5,18,1
59543,226,3,28.5,67.2,30,5,1
59544,226,3,28.5,67.2,30,5,1
59545,226,6,9.5,46.2,10,5,1
59546,226,6,9.5,46.2,10,5,1
59547,226,12,16.4,168,20,18,1
59548,226,12,12.3,124.2,15,18,1
59549,226,12,12.3,124.2,15,18,1
59550,226,24,8.2,168,10,18,1
59551,226,36,8.2,252,10,18,1
59552,226,72,4.1,210.96,5,18,1
59553,226,48,4.1,169.44,5,18,1
59554,226,126,4.1,453.6,5,18,1
59555,226,48,4.1,169.498,5,18,1
59556,194,6,73.8,345.18,90,18,1
59557,194,6,131.2,613.62,160,18,1
59558,172,5,50,200,50,0,1
59559,180,3,57,137.16,60,5,1
59560,180,3,52.25,128.58,55,5,1
59561,169,10,33.25,257.1,35,5,1
59562,169,10,33.25,257.1,35,5,1
59563,169,10,33.25,257.1,35,5,1
59564,169,10,61.75,495.2,65,5,1
59565,169,10,33.25,257.1,35,5,1
59566,169,10,33.25,257.1,35,5,1
59567,169,10,33.25,257.1,35,5,1
59568,169,10,66.5,514.2,70,5,1
59569,0,0,0,0,0,0,1
59570,169,10,61.75,495.2,65,5,1
59571,169,10,66.5,514.2,70,5,1
59572,169,15,85.5,999,90,5,1
59573,169,6,61.75,297.12,65,5,1
59574,169,15,85.5,999,90,5,1
59575,169,10,66.5,514.2,70,5,1
59576,169,10,66.5,514.2,70,5,1
59577,169,10,66.5,476.1,70,5,1
59578,169,10,66.5,514.2,70,5,1
59579,72,83,30,1830,30,0,1
59580,320,4,35,124,35,0,1
59581,320,1,35,31,35,0,1
59582,320,2,40,72,40,0,1
59583,320,3,35,93,35,0,1
59584,124,2,30,50,30,0,1
59585,124,1,33,28,33,0,1
59586,124,1,35,30,35,0,1
59587,124,5,13.2,53.6,15,12,1
59588,124,5,22,98.2,25,12,1
59589,124,5,22,89.3,25,12,1
59590,124,5,13.2,53.6,15,12,1
59591,124,5,13.2,53.6,15,12,1
59592,124,5,13.2,53.6,15,12,1
59593,124,5,22,98.2,25,12,1
59594,124,5,10.56,53.6,12,12,1
59595,144,8,33,224,33,0,1
59596,144,3,40,105,40,0,1
59597,144,2,30,50,30,0,1
59598,53,5,26.4,115,30,12,1
59599,53,10,26.4,230,30,12,1
59600,53,5,52.8,230,60,12,1
59601,53,5,52.8,230,60,12,1
59602,53,5,70.4,305,80,12,1
59603,53,2,70.4,122,80,12,1
59604,53,3,47.5,123,50,5,1
59605,53,20,9.5,164,10,5,1
59606,262,60,22,750,25,12,1
59607,262,6,245.18,720,299,18,1
59608,262,6,277.98,780,339,18,1
59609,262,10,83.6,450,95,12,1
59610,262,4,218.24,520,248,12,1
59611,262,10,92.4,450,105,12,1
59612,262,10,83.6,500,95,12,1
59613,262,4,136.4,320,155,12,1
59614,262,4,92.4,240,105,12,1
59615,262,2,136.4,160,155,12,1
59616,262,6,171.38,570,209,18,1
59617,262,6,131.2,480,160,18,1
59618,262,6,77.9,300,95,18,1
59619,262,6,65.6,240,80,18,1
59620,262,6,45.1,150,55,18,1
59621,111,3,163.18,447.27,199,18,1
59622,111,1,295.2,282.49,360,18,1
59623,111,11,18.04,189.86,22,18,1
59624,111,1,354.24,351.54,432,18,1
59625,111,6,82,447.24,100,18,1
59626,111,2,323.9,596.36,395,18,1
59627,111,1,293.56,280.92,358,18,1
59628,111,1,176.3,160.86,215,18,1
59629,111,1,204.18,146.03,249,18,1
59630,315,60,18,1080,18,0,1
59631,315,48,20,960,20,0,1
59632,315,6,21,126,21,0,1
59633,315,6,23,138,23,0,1
59634,315,10,11,110,11,0,1
59635,315,10,20,200,20,0,1
59636,0,0,0,0,0,0,1
59637,315,10,12,105,12,0,1
59638,315,20,6,100,6,0,1
59639,111,1,204.18,146.03,249,18,1
59640,111,1,204.18,146.03,249,18,1
59641,111,1,204.18,146.03,249,18,1
59642,111,2,176.3,321.72,215,18,1
59643,111,3,45.1,129.48,55,18,1
59644,111,1,192.7,184.4,235,18,1
59645,111,2,118.9,248.18,145,18,1
59646,111,1,176.3,160.86,215,18,1
59647,111,3,52.48,150.66,64,18,1
59648,111,1,47.56,40.8,58,18,1
59649,111,6,64.78,385.92,79,18,1
59650,111,6,63.96,354.12,78,18,1
59651,111,3,69.7,224.73,85,18,1
59652,111,2,45.1,86.32,55,18,1
59653,111,2,45.1,86.32,55,18,1
59654,111,2,22.14,39.24,27,18,1
59655,111,12,16.4,188.28,20,18,1
59656,111,13,8.2,102.05,10,18,1
59657,111,2,50.84,97.3,62,18,1
59658,111,1,184.5,176.55,225,18,1
59659,111,1,163.18,156.15,199,18,1
59660,111,6,86.1,463.84,105,18,1
59661,111,6,42.64,224.22,52,18,1
59662,111,12,44.28,527.28,54,18,1
59663,111,3,86.1,258.96,105,18,1
59664,111,6,22.14,127.14,27,18,1
59665,111,36,4.1,141.12,5,18,1
59666,111,5,36.9,176.55,45,18,1
59667,111,6,16.4,94.14,20,18,1
59668,111,6,36.9,211.86,45,18,1
59669,111,12,4.1,47.04,5,18,1
59670,111,1,18.86,18.05,23,18,1
59671,80,12,43.12,233.874,49,12,1
59672,226,144,8.8,1065.6,10,12,1
59673,226,12,22.14,211.2,27,18,1
59674,226,60,8.2,391.8,10,18,1
59675,226,72,8.2,504,10,18,1
59676,226,24,24.6,528,30,18,1
59677,226,120,8.2,840,10,18,1
59678,226,36,16.4,504,20,18,1
59679,226,144,16.4,2016,20,18,1
59680,80,2,140.8,214,160,12,1
59681,226,30,10.56,255,12,12,1
59682,226,168,4.1,571.2,5,18,1
59683,226,42,4.1,151.2,5,18,1
59684,226,24,4.1,70.32,5,18,1
59685,226,72,8.2,504,10,18,1
59686,226,24,4.1,84.72,5,18,1
59687,226,24,4.1,84.72,5,18,1
59688,226,160,8.2,1120,10,18,1
59689,80,1,86.1,54,105,18,1
59690,80,6,61.5,234,75,18,1
59691,265,53,45,1696,45,0,1
59692,158,6,28.7,130.8,35,18,1
59693,158,6,28.7,91.56,35,18,1
59694,158,24,8.8,185.52,10,12,1
59695,158,6,87.12,447.3,99,12,1
59696,80,1,140.8,107,160,12,1
59697,158,2,72.98,133.86,89,18,1
59698,306,1,77.9,73.19,95,18,1
59699,158,6,94.05,452.58,99,5,1
59700,158,2,62.7,112.68,66,5,1
59701,158,12,30.34,371.16,37,18,1
59702,158,1,30.34,0,37,18,1
59703,158,12,36.9,437.28,45,18,1
59704,158,1,36.9,0,45,18,1
59705,158,3,23.75,60.72,25,5,1
59706,158,4,14.08,48.56,16,12,1
59707,46,11,105,968,105,0,1
59708,158,3,20.5,47.55,25,18,1
59709,158,2,31.16,60.5,38,18,1
59710,158,2,34.44,60.5,42,18,1
59711,158,6,24.6,104.7,30,18,1
59712,46,5,48,190,48,0,1
59713,46,1,95,77,95,0,1
59714,83,6,104.5,581.124,110,5,1
59715,46,2,105,200,105,0,1
59716,83,4,209,774.867,220,5,1
59717,83,3,165.3,414.33,174,5,1
59718,83,3,165.3,414.33,174,5,1
59719,83,3,166.25,417.18,175,5,1
59720,83,3,133,279.99,140,5,1
59721,83,20,42.75,838,45,5,1
59722,46,15,35,405,35,0,1
59723,26,10,61.6,508.9,70,12,1
59724,26,18,22.96,313.56,28,18,1
59725,54,10,16.4,146.86,20,18,1
59726,54,9,65.6,528.43,80,18,1
59727,54,6,32.8,176.17,40,18,1
59728,54,12,20.5,220.23,25,18,1
59729,54,24,24.6,528.458,30,18,1
59730,54,16,20.5,293.64,25,18,1
59731,54,16,8.2,117.49,10,18,1
59732,144,2,30,50,30,0,1
59733,144,5,18,75,18,0,1
59734,54,24,4.1,89.628,5,18,1
59735,144,8,33,224,33,0,1
59736,144,2,25,42,25,0,1
59737,54,12,20.5,220.23,25,18,1
59738,144,1,40,35,40,0,1
59739,144,2,25,42,25,0,1
59740,54,24,8.2,176.23,10,18,1
59741,144,2,30,50,30,0,1
59742,54,6,41,220.17,50,18,1
59743,144,5,33.25,142.85,35,5,1
59744,54,36,24.6,792.677,30,18,1
59745,144,10,8.8,71.4,10,12,1
59746,54,12,8.2,89.6292,10,18,1
59747,54,12,8.2,88.11,10,18,1
59748,54,12,8.2,88.11,10,18,1
59749,245,24,19.36,312,22,12,1
59750,54,16,8.2,117.49,10,18,1
59751,245,12,35.2,336,40,12,1
59752,54,12,8.2,88.11,10,18,1
59753,54,12,8.2,88.11,10,18,1
59754,132,4,30,100,30,0,1
59755,132,2,18,30,18,0,1
59756,54,24,8.2,176.23,10,18,1
59757,315,72,18,1296,18,0,1
59758,315,48,20,960,20,0,1
59759,315,12,21,252,21,0,1
59760,315,12,23,276,23,0,1
59761,315,30,20,600,20,0,1
59762,315,20,6,100,6,0,1
59763,315,10,12,105,12,0,1
59764,315,10,11,105,11,0,1
59765,124,5,13.2,53.6,15,12,1
59766,124,5,13.2,53.6,15,12,1
59767,124,5,22,98.2,25,12,1
59768,124,5,22,89.3,25,12,1
59769,124,5,13.2,53.6,15,12,1
59770,124,5,22,98.2,25,12,1
59771,124,5,22,89.3,25,12,1
59772,124,5,13.2,53.6,15,12,1
59773,124,3,23.75,57.15,25,5,1
59774,17,100,8.8,750,10,12,1
59775,124,3,25.2,58.59,35,28,1
59776,124,10,36.9,339,45,18,1
59777,17,200,4.4,758.92,5,12,1
59778,17,200,5.28,964,6,12,1
59779,17,50,8.8,384,10,12,1
59780,263,8,33.25,205.714,35,5,1
59781,263,24,23.75,388.56,25,5,1
59782,263,3,25,51,25,0,1
59783,263,3,65,147,65,0,1
59784,263,10,32.8,228.8,40,18,1
59785,263,10,12.3,84.745,15,18,1
59786,263,5,28.16,98.2,32,12,1
59787,74,3,17.6,49.02,20,12,1
59788,17,24,44,830.4,50,12,1
59789,17,24,44,830.4,50,12,1
59790,74,3,47.56,123.69,58,18,1
59791,74,3,116.44,297.75,142,18,1
59792,17,24,26.4,498.209,30,12,1
59793,17,24,26.4,498.209,30,12,1
59794,74,3,41.82,116.8,51,18,1
59795,74,2,69.7,120.6,85,18,1
59796,74,3,72.16,201.55,88,18,1
59797,74,6,39.36,219.9,48,18,1
59798,74,3,39.36,109.95,48,18,1
59799,74,3,9.84,23.1,12,18,1
59800,74,6,37.72,210.72,46,18,1
59801,74,3,40.18,108.33,49,18,1
59802,74,3,20.5,55.29,25,18,1
59803,17,24,17.6,332.138,20,12,1
59804,26,5,61.6,254.45,70,12,1
59805,26,12,16.4,114.36,20,18,1
59806,17,24,39.6,747.319,45,12,1
59807,26,24,12.3,237.36,15,18,1
59808,26,24,15.84,294.72,18,12,1
59809,111,2,156.75,283.14,165,5,1
59810,111,1,123.2,98.21,140,12,1
59811,111,8,99.75,747.68,105,5,1
59812,111,2,194.75,364.94,205,5,1
59813,111,6,26.4,136.38,30,12,1
59814,111,2,135.3,254.24,165,18,1
59815,111,144,1.64,213.98,2,18,1
59816,111,6,28.5,155.82,30,5,1
59817,111,6,47.5,259.74,50,5,1
59818,111,6,22,120.66,25,12,1
59819,111,24,13.2,292.32,15,12,1
59820,111,5,39.36,186.6,48,18,1
59821,111,5,53.3,252.7,65,18,1
59822,111,6,13.2,73.08,15,12,1
59823,111,3,44,115.47,50,12,1
59824,111,10,8.2,77.8,10,18,1
59825,17,10,36.9,343.22,45,18,1
59826,111,3,77.9,201.96,95,18,1
59827,111,10,12.3,116.6,15,18,1
59828,111,2,49.2,100.16,60,18,1
59829,111,1,86.1,80.89,105,18,1
59830,111,1,69.7,65.49,85,18,1
59831,80,5,86.1,270,105,18,1
59832,111,2,50.84,95.54,62,18,1
59833,111,1,153.34,144.07,187,18,1
59834,111,1,135.3,127.12,165,18,1
59835,111,3,47.5,124.23,50,5,1
59836,111,2,69.7,130.98,85,18,1
59837,111,1,41,40.06,50,18,1
59838,111,2,41,77.04,50,18,1
59839,111,1,72.16,69.34,88,18,1
59840,111,2,72.16,138.68,88,18,1
59841,17,25,8.2,190.68,10,18,1
59842,17,25,41,953.38,50,18,1
59843,242,12,36.9,360,45,18,1
59844,242,24,44.28,840,54,18,1
59845,242,24,51.66,1104,63,18,1
59846,242,24,113.16,1680,138,18,1
59847,67,3,85,150,85,0,1
59848,17,4,61,192,61,0,1
59849,17,11,45,396,45,0,1
59850,17,6,61,306,61,0,1
59851,142,7,57.4,266.98,70,18,1
59852,17,20,61.6,1062.5,70,12,1
59853,328,9,100,720,100,0,1
59854,328,7,65,350,65,0,1
59855,328,5,65,250,65,0,1
59856,328,10,100,800,100,0,1
59857,328,18,65,900,65,0,1
59858,328,3,100,240,100,0,1
59859,328,10,100,800,100,0,1
59860,17,6,22.14,109.86,27,18,1
59861,317,24,12.3,166.587,15,18,1
59862,17,3,45.1,111.86,55,18,1
59863,17,20,12.3,203.38,15,18,1
59864,317,2,209.1,454,255,18,1
59865,17,25,12,162.5,12,0,1
59866,317,34,24.6,442.497,30,18,1
59867,17,10,88,758.92,100,12,1
59868,315,72,18,1296,18,0,1
59869,315,60,20,1200,20,0,1
59870,315,12,21,252,21,0,1
59871,17,12,36.9,388.98,45,18,1
59872,315,12,23,276,23,0,1
59873,315,10,20,200,20,0,1
59874,315,10,12,105,12,0,1
59875,17,10,8.8,71.42,10,12,1
59876,17,3,90.2,223.72,110,18,1
59877,17,3,24.6,61.02,30,18,1
59878,259,6,210,1080,210,0,1
59879,120,8,100,700,100,0,1
59880,120,3,210,525,210,0,1
59881,120,1,230,176,230,0,1
59882,120,1,230,190.75,230,0,1
59883,172,10,50,400,50,0,1
59884,240,5,47.5,190.45,50,5,1
59885,17,10,22,178.58,25,12,1
59886,326,3,246.4,600,280,12,1
59887,315,20,11,220,11,0,1
59888,326,1,462,375,525,12,1
59889,315,10,6,50,6,0,1
59890,326,2,175.12,284.28,199,12,1
59891,320,4,35,124,35,0,1
59892,320,3,35,93,35,0,1
59893,320,3,40,108,40,0,1
59894,320,3,35,93,35,0,1
59895,320,2,20,36,20,0,1
59896,320,2,30,54,30,0,1
59897,326,2,175.12,284.28,199,12,1
59898,326,2,347.6,564.28,395,12,1
59899,326,3,246.4,557.13,280,12,1
59900,326,3,167.2,321.42,190,12,1
59901,144,5,18,75,18,0,1
59902,144,8,33,224,33,0,1
59903,326,2,347.6,564.28,395,12,1
59904,144,4,25,84,25,0,1
59905,326,2,228.8,371.42,260,12,1
59906,144,3,30,75,30,0,1
59907,326,2,175.12,284.28,199,12,1
59908,124,5,13.2,53.6,15,12,1
59909,124,5,13.2,53.6,15,12,1
59910,124,5,22,98.2,25,12,1
59911,124,5,22,89.3,25,12,1
59912,124,6,25.2,117.18,35,28,1
59913,326,2,175.12,284.28,199,12,1
59914,124,6,23.75,114.3,25,5,1
59915,124,1,55,47,55,0,1
59916,124,10,36.9,339,45,18,1
59917,71,5,66.5,276.2,70,5,1
59918,326,2,154,250,175,12,1
59919,71,3,123.5,314.28,130,5,1
59920,132,4,30,100,30,0,1
59921,326,2,167.2,271.42,190,12,1
59922,132,2,18,30,18,0,1
59923,326,2,167.2,271.42,190,12,1
59924,26,10,61.6,508.9,70,12,1
59925,326,2,167.2,271.42,190,12,1
59926,26,18,22.96,313.56,28,18,1
59927,26,10,53.3,466.1,65,18,1
59928,326,2,167.2,271.42,190,12,1
59929,326,2,154,250,175,12,1
59930,326,2,233.2,378.58,265,12,1
59931,326,2,347.6,564.28,395,12,1
59932,326,2,374,607.14,425,12,1
59933,326,2,175.12,284.28,199,12,1
59934,326,3,176,428.58,200,12,1
59935,326,2,61.6,100,70,12,1
59936,326,2,79.2,128.58,90,12,1
59937,261,3,229.6,533.88,280,18,1
59938,261,2,369,572.2,450,18,1
59939,261,2,451,699.16,550,18,1
59940,261,3,217.3,505.29,265,18,1
59941,326,2,79.2,128.58,90,12,1
59942,261,2,451,699.16,550,18,1
59943,261,3,180.4,419.49,220,18,1
59944,326,2,374,607.14,425,12,1
59945,261,3,196.8,457.62,240,18,1
59946,326,2,347.6,564.28,395,12,1
59947,261,3,287,667.35,350,18,1
59948,326,2,132,214.28,150,12,1
59949,261,3,287,667.35,350,18,1
59950,261,2,451,699.16,550,18,1
59951,261,1,451,349.58,550,18,1
59952,326,3,176,428.58,200,12,1
59953,261,2,451,699.16,550,18,1
59954,261,1,229.6,177.96,280,18,1
59955,261,1,229.6,177.96,280,18,1
59956,261,3,327.18,760.8,399,18,1
59957,261,2,401.8,622.88,490,18,1
59958,261,3,401.8,934.32,490,18,1
59959,326,3,176,428.58,200,12,1
59960,326,2,175.12,284.28,199,12,1
59961,326,2,131.12,212.86,149,12,1
59962,326,2,167.2,228.58,190,12,1
59963,326,2,308,500,350,12,1
59964,28,3,61.5,168.72,75,18,1
59965,326,3,286,696.42,325,12,1
59966,326,3,286,696.42,325,12,1
59967,326,2,96.8,157.14,110,12,1
59968,326,3,365.2,889.29,415,12,1
59969,326,3,365.2,889.29,415,12,1
59970,309,3,506,834,575,12,1
59971,326,3,176,428.58,200,12,1
59972,326,3,176,321.42,200,12,1
59973,309,4,1759.12,3528,1999,12,1
59974,326,3,176,428.58,200,12,1
59975,309,3,558.8,945,635,12,1
59976,309,3,536.8,720,610,12,1
59977,326,3,176,428.58,200,12,1
59978,309,3,475.2,720,540,12,1
59979,326,3,176,428.58,200,12,1
59980,309,3,720.72,1170,819,12,1
59981,326,3,176,846.42,200,12,1
59982,326,2,374,607.14,425,12,1
59983,309,6,500.72,1530,569,12,1
59984,309,6,439.12,1440,499,12,1
59985,58,12,45.6,498.84,48,5,1
59986,58,120,21.85,2422.8,23,5,1
59987,58,150,9.5,1315.5,10,5,1
59988,58,60,5.7,316.2,6,5,1
59989,58,24,23.75,519.36,25,5,1
59990,58,20,22.8,422.4,24,5,1
59991,58,1,193.6,157.53,220,12,1
59992,58,1,193.6,157.53,220,12,1
59993,58,3,65.6,165.09,80,18,1
59994,58,3,80,0,80,0,1
59995,58,6,49.2,272.4,60,18,1
59996,58,2,99.75,178.58,105,5,1
59997,58,27,10,212.76,10,0,1
59998,58,13,19,194.35,20,5,1
59999,58,6,50.16,477.3,57,12,1
60000,58,3,206.8,572.25,235,12,1
60001,58,6,50.16,267.84,57,12,1
60002,58,3,130.15,342.21,137,5,1
60003,58,10,4.75,41.1,5,5,1
60004,58,50,4.1,189,5,18,1
60005,58,2,85.5,153.06,90,5,1
60006,56,10,42.75,340,45,5,1
60007,56,10,33.25,300,35,5,1
60008,56,10,47.5,375,50,5,1
60009,56,10,39.9,340,42,5,1
60010,56,10,38,340,40,5,1
60011,56,10,42.75,340,45,5,1
60012,56,10,38,340,40,5,1
60013,315,72,18,1296,18,0,1
60014,315,48,20,960,20,0,1
60015,315,12,21,252,21,0,1
60016,315,12,23,276,23,0,1
60017,315,10,11,110,11,0,1
60018,315,20,20,400,20,0,1
60019,315,10,12,105,12,0,1
60020,315,10,6,50,6,0,1
60021,56,10,33.25,300,35,5,1
60022,56,10,42.75,375,45,5,1
60023,56,10,38,340,40,5,1
60024,242,3,47.56,102,58,18,1
60025,242,3,61.5,129,75,18,1
60026,56,10,47.5,375,50,5,1
60027,56,10,42.75,340,45,5,1
60028,56,5,38,170,40,5,1
60029,56,10,38,340,40,5,1
60030,56,10,39.9,375,42,5,1
60031,242,3,251.74,459,307,18,1
60032,56,10,42.75,375,45,5,1
60033,56,5,42.75,170,45,5,1
60034,242,3,174.66,318,213,18,1
60035,56,10,38,340,40,5,1
60036,56,10,30.4,262.5,32,5,1
60037,242,3,180.4,345,220,18,1
60038,56,8,52.25,300,55,5,1
60039,242,3,140.22,255,171,18,1
60040,56,10,42.75,375,45,5,1
60041,242,3,69.7,123,85,18,1
60042,56,10,42.75,375,45,5,1
60043,242,3,180.4,330,220,18,1
60044,56,10,38,340,40,5,1
60045,71,5,66.5,276.2,70,5,1
60046,242,12,41.82,324,51,18,1
60047,242,12,47.56,348,58,18,1
60048,56,10,61.75,487.5,65,5,1
60049,242,12,45.1,330,55,18,1
60050,242,12,50.84,384,62,18,1
60051,242,36,30.34,612,37,18,1
60052,242,12,107.42,732,131,18,1
60053,39,12,81.18,815.85,99,18,1
60054,242,12,24.6,174,30,18,1
60055,39,6,90.2,407.93,110,18,1
60056,39,24,81.18,1631.71,99,18,1
60057,242,3,72.98,123,89,18,1
60058,242,3,56.58,96,69,18,1
60059,242,3,64.78,108,79,18,1
60060,39,6,102.5,497.42,125,18,1
60061,242,12,31.16,228,38,18,1
60062,242,3,106.6,192,130,18,1
60063,15,3,97.58,256.58,119,18,1
60064,15,32,16.4,459.98,20,18,1
60065,242,12,24.6,216,30,18,1
60066,15,8,41,282.51,50,18,1
60067,242,12,27.88,222,34,18,1
60068,15,8,41,282.51,50,18,1
60069,15,24,41,862.47,50,18,1
60070,242,3,90.2,165,110,18,1
60071,15,3,122.18,321.27,149,18,1
60072,15,24,16.4,344.99,20,18,1
60073,15,24,32.8,689.98,40,18,1
60074,242,3,236.98,432,289,18,1
60075,15,20,8.2,141.25,10,18,1
60076,15,20,8.2,141.2,10,18,1
60077,15,20,8.2,141.25,10,18,1
60078,15,3,61.5,161.71,75,18,1
60079,185,6,43.46,234.48,53,18,1
60080,185,6,45.1,243.36,55,18,1
60081,185,7,22,135.94,25,12,1
60082,185,6,39.6,209.76,45,12,1
60083,185,6,17.6,93.24,20,12,1
60084,189,6,61.6,326.28,70,12,1
60085,189,6,61.6,326.28,70,12,1
60086,189,20,30.8,192,35,12,1
60087,320,4,35,124,35,0,1
60088,64,10,17.6,147.2,20,12,1
60089,64,10,17.6,147.2,20,12,1
60090,320,2,30,54,30,0,1
60091,64,10,17.6,147.2,20,12,1
60092,64,10,17.6,147.24,20,12,1
60093,64,10,17.6,147.24,20,12,1
60094,64,10,17.6,147.24,20,12,1
60095,320,1,40,36,40,0,1
60096,320,2,20,36,20,0,1
60097,64,10,26.4,220.87,30,12,1
60098,64,10,26.4,220.87,30,12,1
60099,64,24,32.4,708.24,45,28,1
60100,64,6,87.12,414.06,99,12,1
60101,287,2,30,50,30,0,1
60102,64,3,87.12,207.03,99,12,1
60103,287,3,18,45,18,0,1
60104,64,3,87.12,207.03,99,12,1
60105,287,5,25,105,25,0,1
60106,64,3,87.12,207.03,99,12,1
60107,287,5,10,40,10,0,1
60108,287,2,40,70,40,0,1
60109,287,2,30,50,30,0,1
60110,64,3,87.12,207.03,99,12,1
60111,64,6,87.12,414.05,99,12,1
60112,64,6,96.8,460.08,110,12,1
60113,64,6,96.8,460.06,110,12,1
60114,287,5,35,138,35,0,1
60115,287,2,30,50,30,0,1
60116,64,5,105.6,441.77,120,12,1
60117,64,3,105.6,271.85,120,12,1
60118,64,6,105.6,543.71,120,12,1
60119,64,3,105.6,271.85,120,12,1
60120,64,8,105.6,724.94,120,12,1
60121,64,3,131.12,311.58,149,12,1
60122,26,10,61.6,508.9,70,12,1
60123,68,3,105.6,279.51,120,12,1
60124,68,3,87.12,230.58,99,12,1
60125,68,3,87.12,230.58,99,12,1
60126,68,12,17.6,186.36,20,12,1
60127,68,12,17.6,186.36,20,12,1
60128,68,12,17.6,186.36,20,12,1
60129,72,50,30,1140,30,0,1
60130,68,12,17.6,186.24,20,12,1
60131,68,12,17.6,186.36,20,12,1
60132,68,36,13.2,419.4,15,12,1
60133,78,10,85.5,776.2,90,5,1
60134,78,7,95,553.35,100,5,1
60135,258,10,113.52,863.8,129,12,1
60136,258,10,113.52,863.8,129,12,1
60137,68,12,17.6,186.36,20,12,1
60138,68,12,17.6,186.36,20,12,1
60139,258,10,131.12,997.8,149,12,1
60140,258,10,113.52,863.8,129,12,1
60141,258,10,113.52,863.8,129,12,1
60142,68,36,8.8,291.96,10,12,1
60143,68,6,26.4,146.1,30,12,1
60144,258,10,148.72,1131.7,169,12,1
60145,68,12,35.2,389.52,40,12,1
60146,68,12,26.4,292.2,30,12,1
60147,68,12,70.4,779.16,80,12,1
60148,68,12,35.2,389.52,40,12,1
60149,132,5,38,161.905,40,5,1
60150,68,48,10.56,467.52,12,12,1
60151,132,4,33.25,106.667,35,5,1
60152,132,2,25.65,47.6,27,5,1
60153,68,5,26.4,121.75,30,12,1
60154,68,3,35.2,97.41,40,12,1
60155,88,6,46,210,46,0,1
60156,68,6,70.4,389.64,80,12,1
60157,144,3,30,75,30,0,1
60158,144,2,30,50,30,0,1
60159,144,4,18,60,18,0,1
60160,144,8,33,224,33,0,1
60161,68,6,26.4,146.1,30,12,1
60162,144,1,35,30,35,0,1
60163,144,2,25,42,25,0,1
60164,144,3,30,75,30,0,1
60165,68,3,35.2,97.41,40,12,1
60166,68,24,16.4,366,20,18,1
60167,68,10,90.2,762.7,110,18,1
60168,68,10,82,720.4,100,18,1
60169,124,5,13.2,53.6,15,12,1
60170,124,5,13.2,53.6,15,12,1
60171,124,5,22,89.3,25,12,1
60172,68,10,82,720.3,100,18,1
60173,68,12,13.2,146.04,15,12,1
60174,124,5,22,98.2,25,12,1
60175,68,6,41,228.84,50,18,1
60176,124,2,30,50,30,0,1
60177,124,1,33,28,33,0,1
60178,124,1,35,30,35,0,1
60179,68,10,82,720.4,100,18,1
60180,68,10,90.2,762.7,110,18,1
60181,68,10,73.8,686.4,90,18,1
60182,317,12,81.18,447.6,99,18,1
60183,68,36,17.6,584.28,20,12,1
60184,68,24,17.6,389.52,20,12,1
60185,317,6,81.18,303.657,99,18,1
60186,68,48,8.8,389.76,10,12,1
60187,68,45,4.1,163.827,5,18,1
60188,317,6,86.1,350,105,18,1
60189,68,24,8.2,169.62,10,18,1
60190,68,24,8.2,169.62,10,18,1
60191,68,10,90.2,720.4,110,18,1
60192,68,3,114.8,317.79,140,18,1
60193,242,36,49.2,882,60,18,1
60194,242,36,49.2,882,60,18,1
60195,48,2,86.24,154.22,98,12,1
60196,48,10,118.8,1048.5,135,12,1
60197,242,36,53.3,1044,65,18,1
60198,48,10,86.24,771.1,98,12,1
60199,48,6,68.64,365.28,78,12,1
60200,48,16,58.96,851.84,67,12,1
60201,48,12,44,438.36,50,12,1
60202,48,12,39.6,389.64,45,12,1
60203,48,12,48.4,540.6,55,12,1
60204,48,6,66,365.28,75,12,1
60205,48,10,28.5,235.9,30,5,1
60206,48,48,17.6,740.16,20,12,1
60207,48,1,239.44,227.03,292,18,1
60208,48,1,227.14,215.36,277,18,1
60209,48,1,237.8,234.8,290,18,1
60210,48,1,160.72,163.27,196,18,1
60211,48,1,200.08,193.59,244,18,1
60212,48,1,185.32,178.82,226,18,1
60213,48,36,16.72,555.12,19,12,1
60214,48,24,22,471.84,25,12,1
60215,48,12,17.6,196.56,20,12,1
60216,48,6,81.7,455.04,86,5,1
60217,48,48,21.12,864.96,24,12,1
60218,48,36,16.72,555.12,19,12,1
60219,48,1,193.52,185.82,236,18,1
60220,48,12,95,1048.44,100,5,1
60221,48,24,21.12,467.52,24,12,1
60222,48,24,22,471.84,25,12,1
60223,48,48,17.6,740.16,20,12,1
60224,48,1,132.84,132.17,162,18,1
60225,48,1,160.72,163.27,196,18,1
60226,48,1,143.5,139.17,175,18,1
60227,48,1,159.9,151.61,195,18,1
60228,48,24,39.6,864.96,45,12,1
60229,48,24,22,467.52,25,12,1
60230,48,48,13.2,550.56,15,12,1
60231,48,1,223.04,211.48,272,18,1
60232,48,3,102.5,297,125,18,1
60233,242,3,94.3,195,115,18,1
60234,48,12,114.8,1330.56,140,18,1
60235,48,1,169.74,163.27,207,18,1
60236,48,1,160.72,159.38,196,18,1
60237,48,1,114.8,112.74,140,18,1
